mito,geno,sex,day,rep,vial_ID,first_frame,last_frame,slope,intercept,r_value,p_value,std_err
w1118,1491,m,10,2,w1118_1491_m_10__6,44,94,2.2767,26.5825,0.9532,0,0.1031
w1118,1491,m,10,2,w1118_1491_m_10__all,18,68,1.3424,45.8539,0.9903,0,0.0269
w1118,1491,m,10,3,w1118_1491_m_10__1,12,62,1.5662,78.3552,0.9621,0,0.0635
w1118,1491,m,10,3,w1118_1491_m_10__2,50,100,1.4476,-23.1746,0.9704,0,0.0515
w1118,1491,m,10,3,w1118_1491_m_10__3,22,72,0.9158,25.005,0.9724,0,0.0314
w1118,1491,m,10,3,w1118_1491_m_10__4,0,50,1.3603,66.5653,0.9398,0,0.0707
w1118,1491,m,10,3,w1118_1491_m_10__5,33,83,2.0983,26.1379,0.9953,0,0.0293
w1118,1491,m,10,3,w1118_1491_m_10__6,50,100,2.3511,25.9945,0.9407,0,0.1211
w1118,1491,m,10,3,w1118_1491_m_10__all,16,66,1.1967,55.002,0.9937,0,0.0192
w1118,1491,m,10,4,w1118_1491_m_10__1,18,68,1.9137,61.4436,0.92,0,0.1165
w1118,1491,m,10,4,w1118_1491_m_10__2,33,83,1.5621,36.309,0.9316,0,0.0871
w1118,1491,m,10,4,w1118_1491_m_10__3,20,70,1.6167,24.7499,0.9703,0,0.0576
w1118,1491,m,10,4,w1118_1491_m_10__4,16,66,1.4744,13.8204,0.9664,0,0.056
w1118,1491,m,10,4,w1118_1491_m_10__5,7,57,0.8671,42.3269,0.943,0,0.0437
w1118,1491,m,10,4,w1118_1491_m_10__6,23,73,2.2468,48.6635,0.9705,0,0.0797
w1118,1491,m,10,4,w1118_1491_m_10__all,24,74,1.5272,38.5477,0.9917,0,0.0282
w1118,4959,f,10,3,w1118_4959_f_10__1,0,50,0.8767,249.3883,0.84,0,0.0809
w1118,4959,f,10,3,w1118_4959_f_10__2,88,138,0.151,290.3559,0.7379,0,0.0197
w1118,4959,f,10,3,w1118_4959_f_10__3,50,100,0.6979,239.3297,0.8162,0,0.0706
w1118,4959,f,10,3,w1118_4959_f_10__4,0,50,0.5576,278.9532,0.7454,0,0.0712
w1118,4959,f,10,3,w1118_4959_f_10__5,27,77,0.5721,220.3317,0.7034,0,0.0826
w1118,4959,f,10,3,w1118_4959_f_10__6,31,81,0.3475,292.0834,0.6652,0,0.0557
w1118,4959,f,10,3,w1118_4959_f_10__all,32,82,0.3182,273.2867,0.6818,0,0.0488
w1118,4959,f,10,4,w1118_4959_f_10__1,0,50,1.5324,41.418,0.9874,0,0.0351
w1118,4959,f,10,4,w1118_4959_f_10__2,11,61,1.5428,24.9827,0.992,0,0.028
w1118,4959,f,10,4,w1118_4959_f_10__3,21,71,1.8981,14.7257,0.9875,0,0.0433
w1118,4959,f,10,4,w1118_4959_f_10__4,24,74,1.7416,14.831,0.99,0,0.0354
w1118,4959,f,10,4,w1118_4959_f_10__5,5,55,1.4456,33.9262,0.9862,0,0.0346
w1118,4959,f,10,4,w1118_4959_f_10__6,58,108,2.0196,6.7032,0.9907,0,0.0396
w1118,4959,f,10,4,w1118_4959_f_10__all,15,65,1.5291,31.5646,0.9983,0,0.0126
w1118,4959,f,10,5,w1118_4959_f_10__1,26,76,1.4719,20.3561,0.9854,0,0.0363
w1118,4959,f,10,5,w1118_4959_f_10__2,0,50,1.4457,46.183,0.9847,0,0.0365
w1118,4959,f,10,5,w1118_4959_f_10__3,30,80,1.7636,24.8543,0.9903,0,0.0354
w1118,4959,f,10,5,w1118_4959_f_10__4,6,56,1.815,50.9052,0.9918,0,0.0335
w1118,4959,f,10,5,w1118_4959_f_10__5,42,92,1.943,-9.9569,0.984,0,0.0503
w1118,4959,f,10,5,w1118_4959_f_10__6,27,77,2.3811,10.6312,0.994,0,0.0374
w1118,4959,f,10,5,w1118_4959_f_10__all,40,90,1.8028,23.263,0.998,0,0.0161
w1118,4959,f,10,6,w1118_4959_f_10__1,39,89,1.8331,-9.859,0.9921,0,0.0332
w1118,4959,f,10,6,w1118_4959_f_10__2,12,62,1.705,31.6103,0.9891,0,0.0363
w1118,4959,f,10,6,w1118_4959_f_10__3,16,66,1.9422,22.8484,0.983,0,0.0518
w1118,4959,f,10,6,w1118_4959_f_10__4,2,52,1.6337,44.0937,0.9908,0,0.0319
w1118,4959,f,10,6,w1118_4959_f_10__5,7,57,0.8709,31.0555,0.9899,0,0.0178
w1118,4959,f,10,6,w1118_4959_f_10__6,24,74,1.9818,13.2486,0.9909,0,0.0385
w1118,4959,f,10,6,w1118_4959_f_10__all,32,82,1.709,20.6224,0.9972,0,0.0183
w1118,4959,f,10,7,w1118_4959_f_10__1,17,67,1.6451,45.18,0.9884,0,0.0361
w1118,4959,f,10,7,w1118_4959_f_10__2,33,83,1.4958,27.3093,0.9809,0,0.0424
w1118,4959,f,10,7,w1118_4959_f_10__3,1,51,1.2508,44.9159,0.9884,0,0.0274
w1118,4959,f,10,7,w1118_4959_f_10__4,29,79,1.4567,30.0639,0.9831,0,0.0388
w1118,4959,f,10,7,w1118_4959_f_10__5,0,50,1.0234,38.7705,0.977,0,0.0319
w1118,4959,f,10,7,w1118_4959_f_10__6,26,76,1.4634,19.8837,0.9891,0,0.0311
w1118,4959,f,10,7,w1118_4959_f_10__all,13,63,1.315,38.6984,0.9951,0,0.0187
w1118,4959,f,10,8,w1118_4959_f_10__1,47,97,1.4403,31.9102,0.9856,0,0.0353
w1118,4959,f,10,8,w1118_4959_f_10__2,39,89,2.1126,21.238,0.9882,0,0.0468
w1118,4959,f,10,8,w1118_4959_f_10__3,28,78,1.7733,17.3373,0.9888,0,0.0383
w1118,4959,f,10,8,w1118_4959_f_10__4,36,86,1.5484,27.9885,0.9821,0,0.0424
w1118,4959,f,10,8,w1118_4959_f_10__5,0,50,0.918,29.0482,0.9875,0,0.0209
w1118,4959,f,10,8,w1118_4959_f_10__6,4,54,1.0774,37.3763,0.9887,0,0.0234
w1118,4959,f,10,8,w1118_4959_f_10__all,39,89,1.619,21.2398,0.9983,0,0.0136
w1118,4959,m,10,1,w1118_4959_m_10__1,59,109,1.2539,29.5555,0.9541,0,0.0562
w1118,4959,m,10,1,w1118_4959_m_10__2,28,78,1.3102,36.0413,0.9754,0,0.0423
w1118,4959,m,10,1,w1118_4959_m_10__3,58,108,1.331,26.3425,0.9612,0,0.0546
w1118,4959,m,10,1,w1118_4959_m_10__4,53,103,1.4038,28.9916,0.9664,0,0.0534
w1118,4959,m,10,1,w1118_4959_m_10__5,5,55,1.2595,49.1692,0.9673,0,0.0472
w1118,4959,m,10,1,w1118_4959_m_10__6,2,52,1.3038,43.9943,0.9831,0,0.0347
w1118,4959,m,10,1,w1118_4959_m_10__all,57,107,1.178,39.4084,0.9922,0,0.0211
w1118,4959,m,10,2,w1118_4959_m_10__1,47,97,1.6175,25.1908,0.989,0,0.0345
w1118,4959,m,10,2,w1118_4959_m_10__2,11,61,0.8949,41.8502,0.9746,0,0.0294
w1118,4959,m,10,2,w1118_4959_m_10__3,68,118,1.7056,-24.042,0.974,0,0.0567
w1118,4959,m,10,2,w1118_4959_m_10__4,11,61,1.0782,49.0728,0.9794,0,0.0318
w1118,4959,m,10,2,w1118_4959_m_10__5,43,93,1.4176,35.605,0.9733,0,0.0477
w1118,4959,m,10,2,w1118_4959_m_10__6,0,50,1.0109,47.8844,0.976,0,0.0322
w1118,4959,m,10,2,w1118_4959_m_10__all,64,114,1.3727,22.5325,0.9926,0,0.0239
w1118,4959,m,10,3,w1118_4959_m_10__1,48,98,1.457,19.2027,0.9688,0,0.0532
w1118,4959,m,10,3,w1118_4959_m_10__2,36,86,1.062,91.4767,0.9374,0,0.0564
w1118,4959,m,10,3,w1118_4959_m_10__3,5,55,1.17,39.8698,0.9716,0,0.0407
w1118,4959,m,10,3,w1118_4959_m_10__4,16,66,1.8284,30.1173,0.9758,0,0.0585
w1118,4959,m,10,3,w1118_4959_m_10__5,19,69,1.6975,23.4987,0.9873,0,0.039
w1118,4959,m,10,3,w1118_4959_m_10__6,18,68,1.247,38.9839,0.9686,0,0.0457
w1118,4959,m,10,3,w1118_4959_m_10__all,15,65,1.3037,47.0227,0.9942,0,0.0201
w1118,4959,m,10,4,w1118_4959_m_10__1,52,102,1.5362,9.1194,0.9667,0,0.0581
w1118,4959,m,10,4,w1118_4959_m_10__2,20,70,1.4421,46.564,0.9797,0,0.0421
w1118,4959,m,10,4,w1118_4959_m_10__3,8,58,1.44,40.1201,0.9646,0,0.0563
w1118,4959,m,10,4,w1118_4959_m_10__4,70,120,2.0231,-38.7258,0.9828,0,0.0542
w1118,4959,m,10,4,w1118_4959_m_10__5,35,85,1.8718,21.5598,0.9846,0,0.0474
w1118,4959,m,10,4,w1118_4959_m_10__6,44,94,1.1422,4.3089,0.9779,0,0.0348
w1118,4959,m,10,4,w1118_4959_m_10__all,26,76,1.1086,42.5589,0.9964,0,0.0134
yak,1491,f,10,1,yak_1491_f_10__1,30,80,1.2083,33.7131,0.9589,0,0.051
yak,1491,f,10,1,yak_1491_f_10__2,25,75,1.3549,18.1713,0.9631,0,0.0541
yak,1491,f,10,1,yak_1491_f_10__3,0,50,1.0536,59.1451,0.9405,0,0.0544
yak,1491,f,10,1,yak_1491_f_10__4,38,88,1.7811,29.5944,0.9771,0,0.0554
yak,1491,f,10,1,yak_1491_f_10__5,83,133,1.5379,39.2412,0.9786,0,0.0462
yak,1491,f,10,1,yak_1491_f_10__6,42,92,1.5723,-7.7538,0.9752,0,0.0509
yak,1491,f,10,1,yak_1491_f_10__all,82,132,1.3536,29.8416,0.9904,0,0.027
yak,1491,f,10,2,yak_1491_f_10__1,20,70,1.0686,47.0268,0.9585,0,0.0454
yak,1491,f,10,2,yak_1491_f_10__2,5,55,1.117,56.4153,0.9605,0,0.0462
yak,1491,f,10,2,yak_1491_f_10__3,37,87,1.5588,32.3151,0.974,0,0.0518
yak,1491,f,10,2,yak_1491_f_10__4,40,90,2.2512,16.6209,0.9902,0,0.0453
yak,1491,f,10,2,yak_1491_f_10__5,31,81,2.0483,22.9183,0.991,0,0.0395
yak,1491,f,10,2,yak_1491_f_10__6,78,128,1.4392,-27.7984,0.9782,0,0.0437
yak,1491,f,10,2,yak_1491_f_10__all,0,50,1.0867,51.6937,0.9941,0,0.0169
yak,1491,f,10,3,yak_1491_f_10__1,69,119,1.3296,6.2772,0.9672,0,0.0499
yak,1491,f,10,3,yak_1491_f_10__2,20,70,1.6022,43.5541,0.9753,0,0.0518
yak,1491,f,10,3,yak_1491_f_10__3,0,50,0.92,68.9447,0.9586,0,0.039
yak,1491,f,10,3,yak_1491_f_10__4,67,117,1.8932,29.637,0.9709,0,0.0668
yak,1491,f,10,3,yak_1491_f_10__5,75,125,2.1167,-21.4994,0.9779,0,0.0647
yak,1491,f,10,3,yak_1491_f_10__6,39,89,1.4331,13.4334,0.966,0,0.0548
yak,1491,f,10,3,yak_1491_f_10__all,0,50,1.0102,55.8735,0.9948,0,0.0147
yak,1491,f,10,4,yak_1491_f_10__1,18,68,1.3705,46.2814,0.9518,0,0.0631
yak,1491,f,10,4,yak_1491_f_10__2,69,119,0.9673,9.5762,0.955,0,0.0429
yak,1491,f,10,4,yak_1491_f_10__3,20,70,1.6523,31.3867,0.9475,0,0.0797
yak,1491,f,10,4,yak_1491_f_10__4,0,50,1.0884,73.2072,0.9668,0,0.0411
yak,1491,f,10,4,yak_1491_f_10__5,59,109,2.0706,13.0056,0.9821,0,0.0568
yak,1491,f,10,4,yak_1491_f_10__6,3,53,1.0902,50.2435,0.9639,0,0.043
yak,1491,f,10,4,yak_1491_f_10__all,24,74,1.1723,50.3531,0.9903,0,0.0235
yak,1491,m,10,1,yak_1491_m_10__1,14,64,1.4818,21.4588,0.9871,0,0.0343
yak,1491,m,10,1,yak_1491_m_10__2,0,50,1.297,40.2683,0.9858,0,0.0315
yak,1491,m,10,1,yak_1491_m_10__3,41,91,2.0251,21.471,0.9783,0,0.0612
yak,1491,m,10,1,yak_1491_m_10__4,0,50,2.0226,99.8256,0.9655,0,0.0779
yak,1491,m,10,1,yak_1491_m_10__5,68,118,1.6738,71.4075,0.9813,0,0.0468
yak,1491,m,10,1,yak_1491_m_10__6,32,82,1.8139,70.3359,0.9491,0,0.086
yak,1491,m,10,1,yak_1491_m_10__all,1,51,1.3009,64.0725,0.9934,0,0.0215
yak,1491,m,10,2,yak_1491_m_10__1,5,55,1.766,45.7775,0.9787,0,0.0529
yak,1491,m,10,2,yak_1491_m_10__2,36,86,1.7942,57.6243,0.9888,0,0.0388
yak,1491,m,10,2,yak_1491_m_10__3,60,110,1.9959,64.9225,0.9853,0,0.0495
yak,1491,m,10,2,yak_1491_m_10__4,40,90,1.6691,55.6248,0.9709,0,0.0588
yak,1491,m,10,2,yak_1491_m_10__5,54,104,1.8666,31.672,0.9781,0,0.0568
yak,1491,m,10,2,yak_1491_m_10__6,2,52,1.7945,70.029,0.9759,0,0.0573
yak,1491,m,10,2,yak_1491_m_10__all,38,88,1.6848,60.0858,0.996,0,0.0215
yak,1491,m,10,3,yak_1491_m_10__1,65,115,1.5497,25.7787,0.9926,0,0.0272
yak,1491,m,10,3,yak_1491_m_10__2,83,133,1.6186,44.7286,0.989,0,0.0345
yak,1491,m,10,3,yak_1491_m_10__3,9,59,2.1156,74.3646,0.9693,0,0.0767
yak,1491,m,10,3,yak_1491_m_10__4,56,106,1.8337,39.777,0.9873,0,0.0422
yak,1491,m,10,3,yak_1491_m_10__5,78,128,1.3568,51.9667,0.9919,0,0.0249
yak,1491,m,10,3,yak_1491_m_10__6,18,68,1.7042,20.7278,0.9866,0,0.0403
yak,1491,m,10,3,yak_1491_m_10__all,56,106,1.802,31.7244,0.9955,0,0.0244
yak,1491,m,10,4,yak_1491_m_10__1,81,131,1.2641,41.7163,0.9894,0,0.0265
yak,1491,m,10,4,yak_1491_m_10__2,56,106,1.4495,66.1893,0.9942,0,0.0223
yak,1491,m,10,4,yak_1491_m_10__3,46,96,2.0864,24.7229,0.9804,0,0.06
yak,1491,m,10,4,yak_1491_m_10__4,46,96,2.0155,43.3002,0.9893,0,0.0425
yak,1491,m,10,4,yak_1491_m_10__5,25,75,2.2391,46.0983,0.9893,0,0.0473
yak,1491,m,10,4,yak_1491_m_10__6,0,50,1.5144,51.8166,0.977,0,0.0472
yak,1491,m,10,4,yak_1491_m_10__all,26,76,1.7552,44.8968,0.997,0,0.0195
yak,4959,f,10,1,yak_4959_f_10__1,24,74,1.8779,15.3619,0.9911,0,0.0361
yak,4959,f,10,1,yak_4959_f_10__2,73,123,1.5278,106.2554,0.9909,0,0.0297
yak,4959,f,10,1,yak_4959_f_10__3,51,101,1.8179,2.8727,0.9835,0,0.0477
yak,4959,f,10,1,yak_4959_f_10__4,21,71,1.7164,32.642,0.9924,0,0.0304
yak,4959,f,10,1,yak_4959_f_10__5,35,85,1.5008,12.2333,0.988,0,0.0335
yak,4959,f,10,1,yak_4959_f_10__6,41,91,2.2479,-4.9956,0.9904,0,0.0449
yak,4959,f,10,1,yak_4959_f_10__all,40,90,2.0076,10.6419,0.9971,0,0.0217
yak,4959,f,10,2,yak_4959_f_10__1,5,55,1.4764,41.071,0.9847,0,0.0373
yak,4959,f,10,2,yak_4959_f_10__2,42,92,2.5325,33.9885,0.9947,0,0.0375
yak,4959,f,10,2,yak_4959_f_10__3,7,57,1.5503,27.2611,0.9792,0,0.0459
yak,4959,f,10,2,yak_4959_f_10__4,41,91,2.1435,30.5467,0.9884,0,0.047
yak,4959,f,10,2,yak_4959_f_10__5,22,72,1.8754,19.5612,0.9894,0,0.0394
yak,4959,f,10,2,yak_4959_f_10__6,8,58,2.1463,36.6125,0.9961,0,0.0271
yak,4959,f,10,2,yak_4959_f_10__all,15,65,1.9407,31.5773,0.9981,0,0.0171
yak,4959,f,10,3,yak_4959_f_10__1,26,76,2.3501,6.7534,0.9897,0,0.0486
yak,4959,f,10,3,yak_4959_f_10__2,2,52,1.7513,43.0761,0.9918,0,0.0323
yak,4959,f,10,3,yak_4959_f_10__3,50,100,2.3185,9.5177,0.9898,0,0.0476
yak,4959,f,10,3,yak_4959_f_10__4,35,85,1.8441,36.3348,0.9901,0,0.0373
yak,4959,f,10,3,yak_4959_f_10__5,12,62,2.1642,23.9996,0.986,0,0.0522
yak,4959,f,10,3,yak_4959_f_10__6,34,84,2.2215,19.2757,0.99,0,0.0452
yak,4959,f,10,3,yak_4959_f_10__all,17,67,1.911,34.8058,0.9982,0,0.0165
yak,4959,f,10,4,yak_4959_f_10__1,42,92,1.9676,32.3836,0.9789,0,0.0586
yak,4959,f,10,4,yak_4959_f_10__2,75,125,2.3531,-9.3255,0.9913,0,0.0448
yak,4959,f,10,4,yak_4959_f_10__3,8,58,1.4356,31.0839,0.9892,0,0.0303
yak,4959,f,10,4,yak_4959_f_10__4,83,133,1.6335,70.8069,0.9901,0,0.0331
yak,4959,f,10,4,yak_4959_f_10__5,41,91,2.2931,10.0193,0.9866,0,0.0542
yak,4959,f,10,4,yak_4959_f_10__6,7,57,1.7235,36.8827,0.9919,0,0.0316
yak,4959,f,10,4,yak_4959_f_10__all,40,90,2.1221,15.8082,0.9973,0,0.0222
yak,4959,m,10,1,yak_4959_m_10__1,34,84,1.1894,34.1471,0.9675,0,0.0444
yak,4959,m,10,1,yak_4959_m_10__2,85,135,1.0749,3.5389,0.9192,0,0.0658
yak,4959,m,10,1,yak_4959_m_10__3,1,51,1.6156,39.8943,0.9805,0,0.0463
yak,4959,m,10,1,yak_4959_m_10__4,30,80,1.9056,54.083,0.9795,0,0.056
yak,4959,m,10,1,yak_4959_m_10__5,32,82,1.2599,37.7096,0.9845,0,0.032
yak,4959,m,10,1,yak_4959_m_10__6,22,72,1.0656,57.4509,0.9629,0,0.0426
yak,4959,m,10,1,yak_4959_m_10__all,28,78,1.1353,54.3737,0.9939,0,0.018
yak,4959,m,10,2,yak_4959_m_10__1,33,83,2.0799,30.7947,0.9903,0,0.0418
yak,4959,m,10,2,yak_4959_m_10__2,22,72,1.5026,46.5022,0.9765,0,0.0473
yak,4959,m,10,2,yak_4959_m_10__3,31,81,1.1421,66.8414,0.969,0,0.0416
yak,4959,m,10,2,yak_4959_m_10__4,0,50,1.9409,54.3477,0.9891,0,0.0413
yak,4959,m,10,2,yak_4959_m_10__5,9,59,1.1791,55.0748,0.9743,0,0.0389
yak,4959,m,10,2,yak_4959_m_10__6,3,53,1.9594,69.8039,0.9908,0,0.0382
yak,4959,m,10,2,yak_4959_m_10__all,4,54,1.3931,63.4532,0.9959,0,0.018
yak,4959,m,10,3,yak_4959_m_10__1,14,64,1.989,26.0562,0.9926,0,0.0347
yak,4959,m,10,3,yak_4959_m_10__2,23,73,0.6842,45.6696,0.9447,0,0.0339
yak,4959,m,10,3,yak_4959_m_10__3,44,94,1.6586,49.8789,0.965,0,0.0644
yak,4959,m,10,3,yak_4959_m_10__4,17,67,1.4921,52.4603,0.9801,0,0.0432
yak,4959,m,10,3,yak_4959_m_10__5,15,65,1.1259,50.3644,0.977,0,0.0351
yak,4959,m,10,3,yak_4959_m_10__6,46,96,1.2436,75.7943,0.9869,0,0.0291
yak,4959,m,10,3,yak_4959_m_10__all,18,68,1.1925,60.76,0.9963,0,0.0148
yak,4959,m,10,4,yak_4959_m_10__1,5,55,1.5969,48.3199,0.9733,0,0.0538
yak,4959,m,10,4,yak_4959_m_10__2,4,54,1.15,60.4155,0.9783,0,0.0348
yak,4959,m,10,4,yak_4959_m_10__3,9,59,2.2353,56.7761,0.9914,0,0.0422
yak,4959,m,10,4,yak_4959_m_10__4,68,118,1.4826,43.4496,0.9813,0,0.0416
yak,4959,m,10,4,yak_4959_m_10__5,63,113,0.8571,50.239,0.9558,0,0.0376
yak,4959,m,10,4,yak_4959_m_10__6,11,61,1.4117,39.2558,0.9863,0,0.0337
yak,4959,m,10,4,yak_4959_m_10__all,19,69,1.3159,56.2266,0.9956,0,0.0176
yak,7837,f,10,1,yak_7837_f_10__1,30,80,1.8089,19.5768,0.9904,0,0.0361
yak,7837,f,10,1,yak_7837_f_10__2,2,52,1.0785,38.8734,0.9722,0,0.0371
yak,7837,f,10,1,yak_7837_f_10__3,84,134,1.7969,-17.8743,0.9875,0,0.0409
yak,7837,f,10,1,yak_7837_f_10__4,22,72,1.8789,30.8377,0.9864,0,0.0448
yak,7837,f,10,1,yak_7837_f_10__5,28,78,1.4505,17.9272,0.9902,0,0.0292
yak,7837,f,10,1,yak_7837_f_10__6,60,110,2.313,-11.7402,0.996,0,0.0295
yak,7837,f,10,1,yak_7837_f_10__all,51,101,1.886,4.5555,0.9981,0,0.0166
yak,7837,f,10,2,yak_7837_f_10__1,46,96,2.1533,2.1973,0.9952,0,0.0302
yak,7837,f,10,2,yak_7837_f_10__2,57,107,2.2639,-27.1518,0.9918,0,0.0416
yak,7837,f,10,2,yak_7837_f_10__3,9,59,1.1132,27.9184,0.9877,0,0.0252
yak,7837,f,10,2,yak_7837_f_10__4,41,91,2.6216,-36.2522,0.9944,0,0.0398
yak,7837,f,10,2,yak_7837_f_10__5,65,115,1.494,45.8505,0.9896,0,0.031
yak,7837,f,10,2,yak_7837_f_10__6,54,104,2.5734,-52.4439,0.9944,0,0.0392
yak,7837,f,10,2,yak_7837_f_10__all,52,102,2.1581,-12.7508,0.9986,0,0.0161
yak,7837,f,10,3,yak_7837_f_10__1,67,117,2.249,-42.8591,0.9899,0,0.046
yak,7837,f,10,3,yak_7837_f_10__2,65,115,2.0482,-8.2477,0.9809,0,0.0579
yak,7837,f,10,3,yak_7837_f_10__3,23,73,2.0649,6.2936,0.9889,0,0.0443
yak,7837,f,10,3,yak_7837_f_10__4,38,88,1.9312,29.8734,0.9906,0,0.0381
yak,7837,f,10,3,yak_7837_f_10__5,43,93,1.8639,30.5293,0.9928,0,0.0322
yak,7837,f,10,3,yak_7837_f_10__6,26,76,1.7015,10.6938,0.9908,0,0.0331
yak,7837,f,10,3,yak_7837_f_10__all,39,89,1.853,12.7034,0.9975,0,0.0189
yak,7837,f,10,4,yak_7837_f_10__1,54,104,2.1761,-16.7637,0.9807,0,0.0619
yak,7837,f,10,4,yak_7837_f_10__2,34,84,2.4209,7.1712,0.9952,0,0.0341
yak,7837,f,10,4,yak_7837_f_10__3,20,70,1.9609,4.1062,0.9922,0,0.0352
yak,7837,f,10,4,yak_7837_f_10__4,6,56,1.3183,42.5917,0.9797,0,0.0385
yak,7837,f,10,4,yak_7837_f_10__5,22,72,1.7995,25.7603,0.988,0,0.0402
yak,7837,f,10,4,yak_7837_f_10__6,0,50,1.0619,39.2925,0.9861,0,0.0255
yak,7837,f,10,4,yak_7837_f_10__all,30,80,1.7625,21.7626,0.9976,0,0.0176
yak,7837,m,10,1,yak_7837_m_10__1,0,50,1.8864,36.0313,0.9931,0,0.0319
yak,7837,m,10,1,yak_7837_m_10__2,75,125,1.9523,-48.8521,0.9774,0,0.0603
yak,7837,m,10,1,yak_7837_m_10__3,46,96,2.5904,-53.1225,0.983,0,0.0691
yak,7837,m,10,1,yak_7837_m_10__4,28,78,1.6851,12.3048,0.9778,0,0.0516
yak,7837,m,10,1,yak_7837_m_10__5,5,55,0.7562,37.0434,0.9584,0,0.0322
yak,7837,m,10,1,yak_7837_m_10__6,30,80,2.602,12.9746,0.9945,0,0.039
yak,7837,m,10,1,yak_7837_m_10__all,21,71,1.4774,30.9532,0.9969,0,0.0167
yak,7837,m,10,2,yak_7837_m_10__1,4,54,1.8164,27.821,0.9924,0,0.0323
yak,7837,m,10,2,yak_7837_m_10__2,0,50,1.2499,55.2221,0.9811,0,0.0352
yak,7837,m,10,2,yak_7837_m_10__3,7,57,1.8755,45.7722,0.9776,0,0.0577
yak,7837,m,10,2,yak_7837_m_10__4,11,61,1.3603,27.5134,0.9842,0,0.035
yak,7837,m,10,2,yak_7837_m_10__5,38,88,1.3293,-2.018,0.9829,0,0.0356
yak,7837,m,10,2,yak_7837_m_10__6,53,103,1.9223,28.3744,0.9947,0,0.0283
yak,7837,m,10,2,yak_7837_m_10__all,12,62,1.4358,40.3121,0.9964,0,0.0173
yak,7837,m,10,3,yak_7837_m_10__1,15,65,2.3087,23.422,0.9955,0,0.0314
yak,7837,m,10,3,yak_7837_m_10__2,47,97,1.7227,-12.3667,0.9761,0,0.0548
yak,7837,m,10,3,yak_7837_m_10__3,22,72,1.3898,34.4876,0.9881,0,0.0309
yak,7837,m,10,3,yak_7837_m_10__4,47,97,2.3423,-15.7705,0.9862,0,0.0561
yak,7837,m,10,3,yak_7837_m_10__5,32,82,0.9038,36.7296,0.9454,0,0.0445
yak,7837,m,10,3,yak_7837_m_10__6,30,80,2.7302,-8.2231,0.9936,0,0.0443
yak,7837,m,10,3,yak_7837_m_10__all,47,97,1.9229,10.6276,0.9973,0,0.0204
yak,7837,m,10,4,yak_7837_m_10__1,11,61,1.6255,27.9423,0.991,0,0.0314
yak,7837,m,10,4,yak_7837_m_10__2,36,86,1.8776,10.8241,0.9761,0,0.0597
yak,7837,m,10,4,yak_7837_m_10__3,31,81,2.0191,14.0044,0.9823,0,0.055
yak,7837,m,10,4,yak_7837_m_10__4,37,87,2.323,1.3828,0.9851,0,0.058
yak,7837,m,10,4,yak_7837_m_10__5,18,68,0.5613,25.0163,0.9748,0,0.0183
yak,7837,m,10,4,yak_7837_m_10__6,36,86,2.1576,11.3122,0.979,0,0.0642
yak,7837,m,10,4,yak_7837_m_10__all,36,86,1.8344,14.2216,0.9961,0,0.0233
yak,w1118,f,10,1,yak_w1118_f_10__1,27,77,1.7441,4.0765,0.9874,0,0.0399
yak,w1118,f,10,1,yak_w1118_f_10__2,29,79,1.943,21.9959,0.9882,0,0.0431
yak,w1118,f,10,1,yak_w1118_f_10__3,49,99,2.324,-21.3654,0.9866,0,0.0549
yak,w1118,f,10,1,yak_w1118_f_10__4,62,112,1.9566,-10.1057,0.993,0,0.0332
yak,w1118,f,10,1,yak_w1118_f_10__5,46,96,2.0897,10.0287,0.9924,0,0.0369
yak,w1118,f,10,1,yak_w1118_f_10__6,5,55,2.0076,42.3657,0.9826,0,0.0542
yak,w1118,f,10,1,yak_w1118_f_10__all,46,96,1.8791,14.4487,0.9966,0,0.0223
yak,w1118,f,10,2,yak_w1118_f_10__1,21,71,1.739,32.337,0.9849,0,0.0437
yak,w1118,f,10,2,yak_w1118_f_10__2,39,89,2.0786,18.3982,0.9894,0,0.0436
yak,w1118,f,10,2,yak_w1118_f_10__3,38,88,1.7686,6.3614,0.9914,0,0.0334
yak,w1118,f,10,2,yak_w1118_f_10__4,53,103,2.0252,18.7202,0.9955,0,0.0276
yak,w1118,f,10,2,yak_w1118_f_10__5,3,53,1.9011,53.9712,0.989,0,0.0407
yak,w1118,f,10,2,yak_w1118_f_10__6,20,70,1.7321,25.8543,0.9856,0,0.0424
yak,w1118,f,10,2,yak_w1118_f_10__all,24,74,1.8355,26.9302,0.997,0,0.0205
yak,w1118,f,10,3,yak_w1118_f_10__1,42,92,1.9776,12.5114,0.9954,0,0.0272
yak,w1118,f,10,3,yak_w1118_f_10__2,22,72,2.0147,9.3328,0.9957,0,0.0267
yak,w1118,f,10,3,yak_w1118_f_10__3,54,104,1.6932,15.5416,0.9876,0,0.0384
yak,w1118,f,10,3,yak_w1118_f_10__4,60,110,1.4119,54.4412,0.9992,0,0.0081
yak,w1118,f,10,3,yak_w1118_f_10__5,39,89,1.7428,17.1236,0.9925,0,0.0308
yak,w1118,f,10,3,yak_w1118_f_10__6,69,119,1.9485,-44.0154,0.9872,0,0.045
yak,w1118,f,10,3,yak_w1118_f_10__all,31,81,1.6738,20.7655,0.9983,0,0.0139
yak,w1118,f,10,4,yak_w1118_f_10__1,21,71,2.1836,33.3374,0.9869,0,0.0511
